재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월 	당기 1분기 누적 	전기 1분기 3개월 	전기 1분기 누적 	전기	전전기
손익계산서, 성격별 분류 - 별도	[033630]	에스케이브로드밴드	기타법인	612	전기 통신업	12	2025-03-31	1분기보고서	KRW	ifrs-full_DepreciationExpense	         감가상각비	231,876,165,304	231,876,165,304	231,581,807,618	231,581,807,618		
손익계산서, 성격별 분류 - 별도	[033630]	에스케이브로드밴드	기타법인	612	전기 통신업	12	2025-03-31	1분기보고서	KRW	ifrs-full_EmployeeBenefitsExpense	         종업원급여	102,866,060,537	102,866,060,537	97,399,813,195	97,399,813,195		
손익계산서, 성격별 분류 - 별도	[033630]	에스케이브로드밴드	기타법인	612	전기 통신업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기연결순이익	64,702,419,740	64,702,419,740	54,605,440,391	54,605,440,391		
손익계산서, 성격별 분류 - 별도	[033630]	에스케이브로드밴드	기타법인	612	전기 통신업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	83,806,029,854	83,806,029,854	69,547,257,023	69,547,257,023		
손익계산서, 성격별 분류 - 별도	[033630]	에스케이브로드밴드	기타법인	612	전기 통신업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      영업수익	1,115,659,577,237	1,115,659,577,237	1,092,646,640,726	1,092,646,640,726		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	4,241,795,292	4,241,795,292	5,980,933,013	5,980,933,013		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	8,359,814	8,359,814	1,151,726	1,151,726		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	2,159,968,875	2,159,968,875	1,904,123,644	1,904,123,644		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	17,726,140,310	17,726,140,310	17,737,818,568	17,737,818,568		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	148	148	198	198		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	148	148	198	198		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	48,306,864	48,306,864	24,652,176	24,652,176		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	550,201,395	550,201,395	494,621,474	494,621,474		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	6,401,764,167	6,401,764,167	7,885,056,657	7,885,056,657		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	877,534,384	877,534,384	1,287,980,368	1,287,980,368		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	3,874,515,253	3,874,515,253	5,164,073,669	5,164,073,669		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	4,752,049,637	4,752,049,637	6,452,054,037	6,452,054,037		
손익계산서, 기능별 분류 - 별도	[null]	에스코어	기타법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	24,127,904,477	24,127,904,477	25,622,875,225	25,622,875,225		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	4,118,727,516	4,118,727,516	728,227,043	728,227,043		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타이익	3,262,631,621	3,262,631,621	4,343,799,420	4,343,799,420		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타손실	2,227,142,021	2,227,142,021	346,216,314	346,216,314		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	12,176,854,602	12,176,854,602	11,015,315,646	11,015,315,646		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	58,347,973,267	58,347,973,267	58,870,316,684	58,870,316,684		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	610	610	493	493		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	359,296	359,296	57,818,333	57,818,333		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	1,157,875,839	1,157,875,839	375,488,686	375,488,686		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	16,295,582,118	16,295,582,118	11,743,542,689	11,743,542,689		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	1,181,414,061	1,181,414,061	896,630,695	896,630,695		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	5,130,319,598	5,130,319,598	4,146,849,807	4,146,849,807		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	6,311,733,659	6,311,733,659	5,043,480,502	5,043,480,502		
손익계산서, 기능별 분류 - 별도	[069510]	에스텍	코스닥시장상장법인	265	영상 및 음향 기기 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	74,643,555,385	74,643,555,385	70,613,859,373	70,613,859,373		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_AdjustmentsForBadDebtExpenses	      대손상각비	11,281,950	11,281,950	-18,227,648	-18,227,648		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	-1,881,580,243	-1,881,580,243	143,879,564	143,879,564		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	78,981,277	78,981,277	319,104,257	319,104,257		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	56,285,931	56,285,931	45,692,084	45,692,084		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법이익(손실)	-6,336,103	-6,336,103	-155,027,988	-155,027,988		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	3,101,683,342	3,101,683,342	2,876,235,738	2,876,235,738		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	14,523,222,360	14,523,222,360	14,770,402,800	14,770,402,800		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         지배기업의 소유주지분에 대한 주당이익(손실)	-90	-90	87	87		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         기본(희석)주당이익(손실)	-90	-90	87	87		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	327,599,482	327,599,482	1,649,477,472	1,649,477,472		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	1,231,385,049	1,231,385,049	3,001,887,654	3,001,887,654		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	644,763,460	644,763,460	-109,591,751	-109,591,751		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_OtherFinanceCost	      금융비용	493,498,803	493,498,803	456,861,834	456,861,834		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	-1,386,356,861	-1,386,356,861	1,345,287,636	1,345,287,636		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	-2,031,120,321	-2,031,120,321	1,454,879,387	1,454,879,387		
손익계산서, 기능별 분류 - 별도	[050760]	에스폴리텍	코스닥시장상장법인	222	플라스틱 제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	15,754,607,409	15,754,607,409	17,772,290,454	17,772,290,454		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	182,824,735	182,824,735	-51,108,665	-51,108,665		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	861,534,723	861,534,723	691,707,185	691,707,185		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	165,941,631	165,941,631	539,121,954	539,121,954		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	4,914,817,107	4,914,817,107	4,709,796,832	4,709,796,832		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	18,889,275,232	18,889,275,232	16,558,873,837	16,558,873,837		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당순이익(손실)	60	60	385	385		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당순이익(손실)	60	60	384	384		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	1,322,589,677	1,322,589,677	803,738,512	803,738,512		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	1,223,520,478	1,223,520,478	3,193,653,706	3,193,653,706		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	5,097,641,842	5,097,641,842	4,658,688,167	4,658,688,167		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	5,770,010	5,770,010	-2,529,672,625	-2,529,672,625		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	773,578,618	773,578,618	5,021,064,385	5,021,064,385		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	779,348,628	779,348,628	2,491,391,760	2,491,391,760		
손익계산서, 기능별 분류 - 별도	[200710]	에이디테크놀로지	코스닥시장상장법인	261	반도체 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	23,986,917,074	23,986,917,074	21,217,562,004	21,217,562,004		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	11,991,389,789	11,991,389,789	14,904,869,911	14,904,869,911		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타수익	1,543,063,653	1,543,063,653	1,903,369,168	1,903,369,168		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타비용	651,069,305	651,069,305	245,676,675	245,676,675		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	37,575,238,726	37,575,238,726	38,690,645,157	38,690,645,157		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	30,730,473,724	30,730,473,724	29,261,048,499	29,261,048,499		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	895	895	1,325	1,325		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	895	895	1,325	1,325		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	2,973,701,602	2,973,701,602	275,753,368	275,753,368		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	2,246,601,137	2,246,601,137	2,414,173,153	2,414,173,153		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	49,566,628,515	49,566,628,515	53,595,515,068	53,595,515,068		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	2,702,775,969	2,702,775,969	4,709,938,458	4,709,938,458		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익	9,453,507,703	9,453,507,703	13,991,043,731	13,991,043,731		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	12,156,283,672	12,156,283,672	18,700,982,189	18,700,982,189		
손익계산서, 기능별 분류 - 별도	[003800]	에이스침대	코스닥시장상장법인	320	가구 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	80,297,102,239	80,297,102,239	82,856,563,567	82,856,563,567		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	38,491,154,000	38,491,154,000	219,206,312,000	219,206,312,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타영업외수익	112,628,505,000	112,628,505,000	93,654,754,000	93,654,754,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타영업외비용	104,218,955,000	104,218,955,000	123,503,824,000	123,503,824,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	153,919,391,000	153,919,391,000	167,799,911,000	167,799,911,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	6,483,306,100,000	6,483,306,100,000	7,171,951,267,000	7,171,951,267,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	274	274	701	701		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	89,573,606,000	89,573,606,000	134,372,156,000	134,372,156,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	114,018,315,000	114,018,315,000	142,344,534,000	142,344,534,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	192,410,545,000	192,410,545,000	387,006,223,000	387,006,223,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	-2,701,688,000	-2,701,688,000	21,772,772,000	21,772,772,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	74,047,101,000	74,047,101,000	175,556,848,000	175,556,848,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	71,345,413,000	71,345,413,000	197,329,620,000	197,329,620,000		
손익계산서, 기능별 분류 - 별도	[null]	에이치디현대오일뱅크	기타법인	192	석유 정제품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	6,675,716,645,000	6,675,716,645,000	7,558,957,490,000	7,558,957,490,000		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	685,619,179	685,619,179	513,685,333	513,685,333		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타영업외수익	684,664,254	684,664,254	367,799,110	367,799,110		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타영업외비용	696,859,008	696,859,008	-59,849,772	-59,849,772		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	945,907,637	945,907,637	1,257,543,708	1,257,543,708		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	entity00242712_EquityMethodLossOfIncomeStatementAbstract	      지분법손실	10,991,047	10,991,047	419,136	419,136		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	entity00242712_udf_IS_2022811172657246_IncomeStatementAbstract	      지분법이익	0	0	108,348,580	108,348,580		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	8,148,868,753	8,148,868,753	10,486,819,849	10,486,819,849		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당순손익	9	9	12	12		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당순손익	9	9	12	12		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	286,865,213	286,865,213	176,007,275	176,007,275		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	1,631,526,816	1,631,526,816	1,771,229,041	1,771,229,041		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	195,690,478	195,690,478	241,527,835	241,527,835		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	753,608,113	753,608,113	983,743,099	983,743,099		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	949,298,591	949,298,591	1,225,270,934	1,225,270,934		
손익계산서, 기능별 분류 - 별도	[037950]	엘컴텍	코스닥시장상장법인	262	전자 부품 제조업	12	2025-03-31	1분기보고서	KRW	ifrs-full_Revenue	      매출액	9,780,395,569	9,780,395,569	12,258,048,890	12,258,048,890		
손익계산서, 기능별 분류 - 별도	[484870]	엠앤씨솔루션	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2025-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	9,508,318,601	9,508,318,601	1,852,833,893	1,852,833,893		
손익계산서, 기능별 분류 - 별도	[484870]	엠앤씨솔루션	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherGains	      기타영업외수익	5,224,622	5,224,622	13,754,842	13,754,842		
손익계산서, 기능별 분류 - 별도	[484870]	엠앤씨솔루션	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2025-03-31	1분기보고서	KRW	dart_OtherLosses	      기타영업외비용	49,272,862	49,272,862	22,752,674	22,752,674		
손익계산서, 기능별 분류 - 별도	[484870]	엠앤씨솔루션	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2025-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	3,522,811,849	3,522,811,849	3,932,750,156	3,932,750,156		
